ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
14263.0,50000.0,2.0,1.0,1.0,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,390.0,390.0,390.0,2728.0,0.0,780.0,390.0,390.0,2728.0,0.0,780.0,0.0,0.0
14553.0,20000.0,1.0,2.0,2.0,43.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,390.0,390.0,390.0,390.0,540.0,930.0,390.0,390.0,390.0,540.0,780.0,0.0,0.0
1151.0,210000.0,2.0,2.0,1.0,36.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,396.0,590.0,2042.0,1646.0,396.0,396.0,590.0,2042.0,0.0,396.0,396.0,396.0,0.0
13878.0,120000.0,2.0,2.0,1.0,37.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,396.0,396.0,396.0,2707.0,3247.0,396.0,396.0,396.0,2707.0,3247.0,396.0,595.0,0.0
2049.0,120000.0,2.0,1.0,2.0,28.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,398.0,954.0,0.0,170.0,170.0,0.0,958.0,0.0,170.0,0.0,0.0,0.0,0.0
10818.0,160000.0,2.0,2.0,2.0,32.0,2.0,2.0,2.0,2.0,-1.0,0.0,400.0,400.0,400.0,0.0,20818.0,20818.0,0.0,0.0,0.0,20818.0,0.0,0.0,0.0
12776.0,170000.0,2.0,2.0,1.0,42.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,415.0,415.0,415.0,415.0,1215.0,1390.0,415.0,415.0,415.0,1215.0,1390.0,1215.0,0.0
11535.0,170000.0,1.0,2.0,2.0,27.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,0.0
26642.0,80000.0,1.0,1.0,2.0,23.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,444.0,444.0,444.0,888.0,888.0,444.0,444.0,444.0,888.0,444.0,0.0,1038.0,0.0
28017.0,140000.0,2.0,2.0,1.0,27.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,444.0,0.0,1650.0,0.0,2226.0,0.0,0.0,1650.0,0.0,2226.0,0.0,656.0,1.0
29091.0,160000.0,2.0,2.0,1.0,52.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,465.0,10451.0,9385.0,2260.0,1313.0,947.0,10451.0,0.0,4560.0,2626.0,1894.0,7428.0,0.0
13551.0,20000.0,2.0,1.0,2.0,22.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,483.0,480.0,390.0,390.0,390.0,390.0,487.0,390.0,390.0,390.0,390.0,390.0,0.0
4911.0,60000.0,2.0,1.0,2.0,34.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,493.0,240.0,823.0,683.0,240.0,998.0,240.0,823.0,0.0,240.0,998.0,223.0,0.0
10189.0,360000.0,1.0,3.0,1.0,41.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,1.0
3445.0,120000.0,2.0,1.0,2.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,500.0,2483.0,250.0,1579.0,223.0,421.0,2483.0,252.0,1579.0,223.0,421.0,8228.0,0.0
20057.0,340000.0,2.0,2.0,1.0,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,507.0,892.0,5221.0,7627.0,580.0,999.0,892.0,5269.0,8193.0,596.0,999.0,176340.0,0.0
2870.0,300000.0,2.0,1.0,1.0,36.0,-2.0,-1.0,-1.0,-2.0,-2.0,-2.0,540.0,1283.0,843.0,0.0,444.0,0.0,1283.0,843.0,0.0,444.0,0.0,0.0,0.0
7806.0,160000.0,1.0,1.0,2.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,554.0,-78.0,622.0,-10.0,326.0,326.0,0.0,700.0,0.0,652.0,0.0,0.0,0.0
11017.0,290000.0,1.0,5.0,1.0,38.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26508.0,300000.0,2.0,1.0,2.0,52.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,583.0,111383.0,111665.0,14325.0,11416.0,10523.0,111665.0,3000.0,14325.0,0.0,0.0,9927.0,0.0
4730.0,240000.0,2.0,1.0,1.0,34.0,-2.0,-1.0,-1.0,-2.0,-2.0,-2.0,597.0,6449.0,626.0,626.0,626.0,626.0,6507.0,626.0,626.0,626.0,626.0,626.0,0.0
26310.0,230000.0,2.0,1.0,1.0,31.0,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,623.0,0.0,0.0,1100.0,0.0,1383.0,0.0,0.0,1100.0,0.0,1383.0,905.0,0.0
19555.0,280000.0,2.0,2.0,1.0,43.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,644.0,499.0,1641.0,5280.0,6913.0,-741.0,499.0,1641.0,5280.0,6915.0,0.0,0.0,0.0
27312.0,280000.0,1.0,2.0,1.0,30.0,-1.0,3.0,2.0,-1.0,-1.0,-1.0,652.0,652.0,326.0,476.0,2482.0,-101.0,0.0,0.0,476.0,2482.0,101.0,326.0,0.0
22582.0,240000.0,2.0,1.0,2.0,37.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,660.0,31187.0,1280.0,7623.0,0.0,11353.0,31187.0,1280.0,7643.0,0.0,11353.0,2576.0,0.0
2739.0,420000.0,2.0,2.0,1.0,57.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,666.0,2629.0,4352.0,1440.0,1486.0,2290.0,2629.0,4360.0,2064.0,1486.0,2290.0,1290.0,0.0
7995.0,100000.0,2.0,2.0,2.0,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,694.0,650.0,687.0,620.0,0.0,627.0,656.0,687.0,620.0,0.0,627.0,3620.0,1.0
11650.0,290000.0,1.0,2.0,1.0,48.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,730.0,4426.0,820.0,0.0,2653.0,0.0,4426.0,820.0,0.0,2653.0,0.0,0.0,1.0
18048.0,50000.0,1.0,2.0,2.0,30.0,-1.0,2.0,2.0,-2.0,-2.0,-2.0,780.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3720.0,50000.0,1.0,2.0,2.0,30.0,-1.0,-1.0,2.0,2.0,-1.0,-1.0,780.0,780.0,780.0,0.0,390.0,1320.0,780.0,0.0,0.0,390.0,1320.0,0.0,0.0
27496.0,170000.0,1.0,2.0,1.0,57.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,792.0,-2604.0,396.0,792.0,396.0,396.0,0.0,3396.0,792.0,0.0,396.0,396.0,1.0
4159.0,150000.0,2.0,1.0,2.0,40.0,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,800.0,2400.0,0.0,0.0,1000.0,0.0,2400.0,0.0,0.0,1000.0,0.0,0.0,0.0
20081.0,240000.0,2.0,2.0,1.0,41.0,-2.0,-1.0,-1.0,-1.0,-2.0,-2.0,852.0,1738.0,186673.0,5517.0,2660.0,1480.0,1746.0,187473.0,5517.0,2660.0,1480.0,0.0,0.0
1307.0,70000.0,2.0,1.0,2.0,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,853.0,3128.0,4719.0,100.0,1610.0,690.0,3128.0,4722.0,0.0,1610.0,0.0,10909.0,0.0
5321.0,500000.0,1.0,2.0,2.0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,869.0,2496.0,1924.0,976.0,986.0,1200.0,2507.0,1933.0,980.0,990.0,1206.0,1069.0,0.0
10458.0,260000.0,2.0,2.0,1.0,38.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,892.0,2955.0,10319.0,4078.0,749.0,1040.0,2955.0,10319.0,4078.0,0.0,1040.0,1724.0,0.0
14070.0,150000.0,2.0,1.0,2.0,28.0,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,893.0,2300.0,0.0,0.0,2222.0,0.0,2300.0,0.0,0.0,2222.0,0.0,0.0,0.0
20881.0,150000.0,1.0,2.0,2.0,34.0,-1.0,-1.0,-1.0,2.0,2.0,-2.0,917.0,167.0,1371.0,1200.0,0.0,0.0,2000.0,1371.0,0.0,0.0,0.0,0.0,0.0
23053.0,120000.0,2.0,1.0,2.0,27.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12689.0,20000.0,2.0,3.0,2.0,29.0,-1.0,2.0,2.0,-1.0,-1.0,-1.0,957.0,738.0,356.0,356.0,4616.0,728.0,356.0,0.0,356.0,4616.0,728.0,449.0,0.0
27713.0,280000.0,2.0,1.0,2.0,25.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,985.0,500.0,500.0,0.0,500.0,4778.0,505.0,500.0,0.0,500.0,4778.0,4898.0,0.0
24737.0,160000.0,1.0,2.0,1.0,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,988.0,779.0,637.0,2667.0,16746.0,23591.0,779.0,638.0,2670.0,16746.0,7069.0,7000.0,0.0
22239.0,360000.0,2.0,2.0,1.0,31.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,4970.0,0.0
22824.0,100000.0,2.0,2.0,2.0,41.0,-1.0,-1.0,-2.0,-1.0,0.0,0.0,1023.0,0.0,0.0,50063.0,22767.0,23399.0,0.0,0.0,50063.0,900.0,1000.0,1000.0,0.0
2540.0,20000.0,1.0,1.0,1.0,49.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,1044.0,0.0,5596.0,0.0,0.0,0.0,0.0,5596.0,0.0,0.0,0.0,0.0,0.0
11775.0,210000.0,1.0,2.0,1.0,36.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,1060.0,777.0,7971.0,-8.0,-8.0,-8.0,779.0,7994.0,0.0,0.0,0.0,1704.0,0.0
2201.0,140000.0,2.0,1.0,2.0,30.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,1070.0,4593.0,4705.0,1710.0,0.0,6096.0,4593.0,4705.0,1710.0,0.0,6096.0,0.0,1.0
3557.0,180000.0,1.0,1.0,2.0,29.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,1073.0,3191.0,10693.0,11285.0,13863.0,5646.0,3206.0,10696.0,1291.0,3877.0,11077.0,700.0,0.0
26433.0,480000.0,2.0,1.0,2.0,48.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1087.0,188.0,257.0,1697.0,188.0,22507.0,188.0,257.0,1697.0,188.0,22507.0,370.0,0.0
14040.0,30000.0,2.0,2.0,2.0,24.0,-1.0,-1.0,2.0,0.0,0.0,-1.0,1104.0,1162.0,774.0,386.0,-4.0,16305.0,1164.0,2.0,2.0,0.0,16309.0,0.0,0.0
27351.0,200000.0,1.0,1.0,2.0,32.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,1125.0,2182.0,0.0,0.0,0.0,0.0,2182.0,0.0,0.0,0.0,0.0,0.0,1.0
9152.0,440000.0,1.0,1.0,2.0,33.0,-1.0,2.0,-1.0,2.0,-1.0,3.0,1137.0,343.0,812.0,168.0,2653.0,2203.0,0.0,1300.0,0.0,2777.0,0.0,0.0,1.0
8434.0,260000.0,2.0,3.0,1.0,41.0,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,1145.0,-4.0,-4.0,2177.0,158.0,0.0,4.0,0.0,2181.0,158.0,0.0,0.0,0.0
10717.0,280000.0,1.0,2.0,2.0,37.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1152.0,49293.0,44707.0,39607.0,37542.0,34812.0,49349.0,3045.0,5028.0,5034.0,5024.0,5002.0,0.0
19871.0,390000.0,2.0,2.0,1.0,34.0,0.0,-1.0,-1.0,-1.0,-2.0,-2.0,1162.0,759.0,695.0,-448.0,-1228.0,-1228.0,759.0,699.0,115.0,712.0,0.0,235.0,0.0
29312.0,10000.0,1.0,2.0,1.0,26.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,1198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23356.0,30000.0,2.0,2.0,2.0,28.0,3.0,2.0,2.0,5.0,5.0,4.0,1200.0,1200.0,1200.0,1200.0,1200.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13457.0,80000.0,1.0,2.0,1.0,32.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1253.0,4091.0,4111.0,940.0,1550.0,4030.0,4091.0,4120.0,949.0,1550.0,4030.0,6030.0,0.0
18071.0,30000.0,1.0,3.0,1.0,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,0.0
9908.0,200000.0,2.0,2.0,1.0,42.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1261.0,0.0,2521.0,6934.0,2255.0,3021.0,0.0,2521.0,6935.0,2255.0,3021.0,0.0,0.0
14173.0,200000.0,1.0,2.0,1.0,40.0,0.0,0.0,-1.0,0.0,0.0,0.0,1296.0,2035.0,120921.0,126429.0,85500.0,81305.0,2564.0,124500.0,8000.0,3500.0,4000.0,3000.0,0.0
2912.0,500000.0,1.0,1.0,1.0,49.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0,0.0
17569.0,80000.0,2.0,1.0,1.0,37.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15935.0,150000.0,2.0,2.0,2.0,25.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1344.0,1041.0,2021.0,4495.0,15145.0,525.0,1041.0,2021.0,4495.0,10650.0,525.0,0.0,0.0
14374.0,50000.0,2.0,1.0,2.0,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1354.0,1050.0,-1.0,7999.0,-66.0,6784.0,1054.0,0.0,8000.0,0.0,6850.0,11000.0,1.0
23577.0,280000.0,2.0,1.0,1.0,39.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1397.0,0.0,136.0,0.0,0.0,350.0,0.0,136.0,0.0,0.0,350.0,297.0,0.0
13965.0,100000.0,1.0,1.0,2.0,39.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1442.0,1261.0,1411.0,1411.0,1075.0,1139.0,1261.0,1411.0,1411.0,1075.0,1500.0,0.0,0.0
1686.0,230000.0,2.0,1.0,1.0,61.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,0.0
9269.0,50000.0,2.0,2.0,2.0,22.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1470.0,627.0,14596.0,19323.0,19728.0,20142.0,627.0,14596.0,5000.0,716.0,742.0,404.0,0.0
21871.0,170000.0,2.0,2.0,2.0,24.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1471.0,6040.0,1471.0,3398.0,1929.0,11966.0,6040.0,1471.0,3398.0,2.0,11966.0,10051.0,0.0
1900.0,50000.0,2.0,2.0,1.0,44.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1473.0,390.0,390.0,390.0,390.0,0.0,390.0,390.0,390.0,390.0,0.0,780.0,0.0
25658.0,290000.0,2.0,1.0,2.0,32.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1485.0,299.0,0.0,0.0,440.0,0.0,299.0,0.0,0.0,440.0,0.0,0.0,0.0
23483.0,50000.0,2.0,2.0,1.0,30.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27813.0,100000.0,2.0,2.0,2.0,28.0,0.0,-1.0,2.0,2.0,-1.0,-1.0,1506.0,89.0,89.0,0.0,356.0,16213.0,89.0,0.0,0.0,356.0,16213.0,0.0,1.0
21617.0,30000.0,2.0,2.0,2.0,24.0,-1.0,0.0,0.0,0.0,0.0,0.0,1513.0,27350.0,28561.0,29684.0,32650.0,34299.0,26500.0,2048.0,2000.0,3769.0,5007.0,2007.0,0.0
9693.0,360000.0,1.0,1.0,2.0,35.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1533.0,-12.0,2493.0,-6.0,1299.0,-2.0,24.0,2505.0,0.0,1305.0,0.0,0.0,1.0
1410.0,420000.0,1.0,1.0,2.0,31.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1569.0,563.0,1914.0,1189.0,1208.0,4964.0,565.0,1923.0,1194.0,1214.0,4988.0,296.0,0.0
14590.0,290000.0,1.0,1.0,2.0,34.0,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,1597.0,-2002.0,-1001.0,3999.0,0.0,4483.0,0.0,0.0,5000.0,0.0,4483.0,1209.0,0.0
3864.0,30000.0,1.0,2.0,2.0,39.0,1.0,2.0,2.0,0.0,0.0,0.0,1623.0,2441.0,3244.0,4034.0,4812.0,6210.0,1000.0,1000.0,1000.0,1000.0,1500.0,0.0,1.0
7393.0,180000.0,2.0,1.0,1.0,35.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,1651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0
22688.0,360000.0,2.0,2.0,2.0,38.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,1659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25343.0,120000.0,2.0,2.0,2.0,26.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1682.0,1929.0,1682.0,1682.0,1682.0,1682.0,1929.0,1682.0,1682.0,1682.0,1682.0,1674.0,0.0
13774.0,240000.0,2.0,1.0,2.0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1749.0,1087.0,3503.0,1003.0,1003.0,1003.0,1099.0,6430.0,1003.0,1003.0,1003.0,203.0,0.0
11412.0,400000.0,1.0,1.0,2.0,37.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1783.0,1251.0,629.0,0.0,303.0,219.0,1251.0,629.0,0.0,303.0,219.0,1640.0,0.0
20571.0,100000.0,1.0,1.0,2.0,26.0,0.0,0.0,0.0,-1.0,0.0,0.0,1847.0,3614.0,3252.0,42058.0,33171.0,18379.0,2000.0,2000.0,42058.0,500.0,2000.0,2000.0,0.0
12250.0,500000.0,2.0,3.0,2.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1900.0,1489.0,1989.0,1200.0,1451.0,548.0,1489.0,1989.0,1200.0,1451.0,548.0,1048.0,1.0
2976.0,180000.0,2.0,3.0,1.0,40.0,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,1903.0,0.0,0.0,3155.0,1173.0,1021.0,0.0,0.0,3155.0,1173.0,1021.0,0.0,0.0
14600.0,90000.0,2.0,2.0,1.0,34.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1905.0,1924.0,11855.0,665.0,0.0,665.0,1924.0,11855.0,10655.0,0.0,665.0,0.0,0.0
14208.0,80000.0,2.0,2.0,1.0,22.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1941.0,2132.0,1667.0,2146.0,1073.0,2761.0,2132.0,1667.0,2146.0,0.0,2761.0,1073.0,0.0
10628.0,200000.0,1.0,1.0,1.0,57.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1964.0,2684.0,11764.0,9830.0,669.0,-716.0,2698.0,11764.0,1000.0,0.0,0.0,2000.0,0.0
5987.0,210000.0,2.0,2.0,1.0,33.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,1971.0,748.0,0.0,0.0,0.0,0.0,822.0,0.0,0.0,0.0,0.0,0.0,1.0
15762.0,50000.0,2.0,1.0,2.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,1980.0,269.0,-721.0,-710.0,29114.0,27154.0,269.0,710.0,268.0,45171.0,1036.0,1000.0,0.0
13447.0,170000.0,1.0,1.0,1.0,36.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2015.0,2015.0,2015.0,2015.0,2015.0,1925.0,2015.0,2015.0,2015.0,2015.0,1925.0,2105.0,0.0
4001.0,30000.0,2.0,1.0,2.0,29.0,2.0,-1.0,-1.0,-1.0,2.0,0.0,2030.0,1533.0,3897.0,6978.0,4081.0,3686.0,1533.0,3897.0,4081.0,0.0,155.0,96.0,0.0
4749.0,80000.0,1.0,1.0,2.0,24.0,-1.0,0.0,-1.0,2.0,-1.0,0.0,2130.0,3100.0,173.0,173.0,3435.0,11962.0,1010.0,173.0,0.0,3438.0,10004.0,5500.0,0.0
3891.0,80000.0,2.0,3.0,2.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2147.0,612.0,2110.0,2298.0,1196.0,390.0,612.0,2110.0,2298.0,1196.0,390.0,0.0,0.0
8323.0,210000.0,2.0,2.0,2.0,28.0,0.0,0.0,-1.0,0.0,0.0,-2.0,2162.0,61.0,259323.0,139861.0,1684.0,826.0,61.0,130000.0,10000.0,1684.0,826.0,1793.0,0.0
5388.0,50000.0,1.0,2.0,2.0,23.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,2165.0,14796.0,20816.0,11804.0,1420.0,0.0,15000.0,20300.0,9500.0,1420.0,0.0,0.0,1.0
29376.0,170000.0,1.0,1.0,2.0,27.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2190.0,264.0,1408.0,1434.0,264.0,264.0,264.0,1408.0,1434.0,264.0,264.0,264.0,0.0
1017.0,160000.0,2.0,1.0,2.0,26.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2198.0,11155.0,0.0,12315.0,0.0,11855.0,9155.0,0.0,12315.0,0.0,11855.0,0.0,1.0
1735.0,100000.0,2.0,2.0,1.0,36.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2205.0,0.0,1983.0,3543.0,0.0,0.0,0.0,1983.0,3543.0,0.0,0.0,2645.0,0.0
7080.0,120000.0,2.0,3.0,1.0,42.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2207.0,263.0,4531.0,1211.0,4015.0,2042.0,263.0,4531.0,0.0,4015.0,0.0,1007.0,0.0
23050.0,200000.0,2.0,1.0,1.0,41.0,1.0,-1.0,0.0,-1.0,2.0,0.0,2217.0,61328.0,2877.0,160944.0,156864.0,160066.0,61634.0,2877.0,160944.0,0.0,5900.0,13000.0,1.0
26963.0,400000.0,1.0,1.0,1.0,35.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2240.0,12165.0,7062.0,8833.0,7659.0,5676.0,12245.0,7135.0,8891.0,7704.0,5728.0,4070.0,0.0
770.0,200000.0,2.0,1.0,1.0,35.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2257.0,4261.0,1265.0,2473.0,0.0,0.0,4266.0,1667.0,2473.0,0.0,0.0,0.0,0.0
12534.0,30000.0,2.0,2.0,1.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,2405.0,390.0,2476.0,3055.0,0.0,0.0,390.0,2476.0,3059.0,0.0,0.0,0.0,0.0
17750.0,10000.0,2.0,3.0,1.0,52.0,-1.0,2.0,2.0,2.0,2.0,2.0,2465.0,3475.0,4366.0,4148.0,4579.0,4360.0,1200.0,1100.0,0.0,500.0,0.0,500.0,0.0
2968.0,120000.0,1.0,2.0,1.0,47.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,2486.0,151.0,2853.0,2896.0,1149.0,1758.0,260.0,5753.0,1153.0,3.0,1759.0,4084.0,1.0
27193.0,250000.0,1.0,1.0,2.0,32.0,3.0,2.0,2.0,2.0,2.0,2.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17248.0,360000.0,2.0,1.0,2.0,31.0,3.0,2.0,2.0,2.0,2.0,2.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10174.0,360000.0,1.0,1.0,1.0,57.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2505.0,4070.0,3307.0,0.0,380.0,2566.0,4070.0,3307.0,0.0,380.0,2566.0,166.0,0.0
7207.0,450000.0,2.0,1.0,1.0,41.0,-1.0,0.0,0.0,2.0,-1.0,-1.0,2663.0,3146.0,3246.0,1623.0,1623.0,1694.0,2146.0,1623.0,0.0,1623.0,1694.0,2795.0,0.0
23834.0,80000.0,2.0,3.0,1.0,50.0,2.0,3.0,2.0,2.0,2.0,0.0,2684.0,2502.0,2321.0,4247.0,3914.0,3242.0,0.0,0.0,2001.0,4.0,1073.0,23076.0,0.0
20446.0,360000.0,1.0,1.0,2.0,28.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,2711.0,780.0,390.0,390.0,390.0,540.0,780.0,0.0,390.0,390.0,540.0,390.0,0.0
11658.0,220000.0,2.0,2.0,2.0,54.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,2742.0,3131.0,2664.0,891.0,1927.0,4250.0,1500.0,1500.0,891.0,1927.0,4250.0,3000.0,0.0
17210.0,90000.0,2.0,1.0,2.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2780.0,1950.0,7956.0,499.0,0.0,5990.0,1950.0,7956.0,499.0,0.0,5990.0,0.0,0.0
14949.0,500000.0,1.0,2.0,2.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,2817.0,7682.0,47403.0,36067.0,46054.0,34290.0,5037.0,47221.0,5026.0,16005.0,2000.0,1000.0,0.0
12384.0,340000.0,2.0,1.0,2.0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2943.0,3352.0,3738.0,1794.0,1339.0,10673.0,3375.0,3759.0,1803.0,1345.0,10726.0,869.0,0.0
25820.0,280000.0,2.0,1.0,2.0,30.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2946.0,3326.0,132.0,-20.0,-20.0,680.0,3326.0,150.0,0.0,0.0,700.0,0.0,0.0
10493.0,150000.0,1.0,1.0,2.0,25.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,3125.0,8418.0,797.0,-3.0,-3.0,-3.0,8443.0,799.0,0.0,0.0,0.0,0.0,0.0
16365.0,230000.0,2.0,2.0,1.0,34.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,3128.0,10998.0,1509.0,1390.0,1072.0,849.0,10998.0,1509.0,1390.0,0.0,849.0,3720.0,0.0
1811.0,20000.0,1.0,2.0,2.0,36.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,3152.0,0.0,4956.0,10148.0,6979.0,8353.0,0.0,4956.0,200.0,2000.0,1500.0,500.0,0.0
